time_s,predicted_class,position,confidence,camera_track_visible,camera_error,red_pixels,rotation,forward
5.186184599995613,CENTER,-0.04264423474669456,0.978424072265625,1,-0.3076400344931014,11061,0.12793270424008368,3.432835330273956
5.266303699987475,CENTER,-0.03855551667511463,0.9649868011474609,1,-0.30878310985121193,11063,0.11566655002534389,3.4392750612366942
5.358600599996862,CENTER,-0.014587177382782101,0.9943810105323792,1,-0.3119162211677078,11054,0.0437615321483463,3.4770251956221183
5.468633699987549,CENTER,-0.012546871649101376,0.9540794491767883,1,-0.31703638127029954,11040,0.03764061494730413,3.480238677152665
5.562163199996576,CENTER,-0.011409768974408508,0.9940255880355835,1,-0.3246040059078852,11032,0.034229306923225525,3.4820296138653064
5.6406117999868,CENTER,-0.027232270641252398,0.8201991319656372,1,-0.33031967089371983,11014,0.08169681192375719,3.4571091737400277
5.734039799994207,CENTER,-0.0443872946780175,0.7934375405311584,1,-0.3360547111312765,10999,0.1331618840340525,3.430090010882122
5.843124199993326,CENTER,-0.081502780970186,0.6232271194458008,1,-0.33805768415313786,10993,0.244508342910558,3.371633119971957
5.917178299991065,CENTER,-0.07945436025038362,0.9745643138885498,1,-0.3352923704443638,10995,0.23836308075115087,3.3748593826056457
6.0153859999991255,CENTER,-0.10853529442101717,0.703217625617981,1,-0.3273385574018127,11018,0.3256058832630515,3.329056911286898
6.124171799994656,CENTER,-0.091461465600878,0.9909364581108093,1,-0.31504861864304656,11043,0.27438439680263405,3.355948191678617
6.217010899999877,CENTER,-0.07109095363412052,0.9971415400505066,1,-0.30006509635010203,11053,0.21327286090236156,3.38803174802626
6.326325999994879,CENTER,-0.03385949989315122,0.9955405592918396,1,-0.286817259908993,11092,0.10157849967945366,3.446671287668287
6.435403999988921,CENTER,-0.031575251207686963,0.9974063038825989,1,-0.27747545283357244,11096,0.09472575362306089,3.450268979347893
6.5288153999863425,CENTER,-0.0024889112217351796,0.9940797090530396,1,-0.2709262726784435,11112,0.007466733665205539,3.496079964825767
6.638120199990226,CENTER,-0.0016872703796252607,0.998953104019165,1,-0.2671012018370512,11119,0.005061811138875782,3.49734254915209
6.746485899988329,CENTER,-0.00238977181725204,0.9901167750358582,1,-0.2659342215069146,11125,0.00716931545175612,3.4962361093878283
6.857059299989487,CENTER,-0.0022979743080213666,0.9964585900306702,1,-0.26416941083561807,11135,0.0068939229240641,3.4963806904648664
6.968009299991536,CENTER,-0.0021760383504442872,0.9986253976821899,1,-0.262045007744549,11140,0.006528115051332862,3.4965727395980504
7.042671999995946,CENTER,-0.0016790680354461073,0.9990496039390564,1,-0.2600910295343575,11144,0.005037204106338322,3.4973554678441725
7.1525617000006605,CENTER,-0.0016892245621420443,0.9988514184951782,1,-0.25672112981913375,11152,0.005067673686426133,3.497339471314626
7.229540499989525,CENTER,-0.000830068381037563,0.9987081289291382,1,-0.2535119560694329,11160,0.002490205143112689,3.498692642299866
7.324164999998175,CENTER,-0.0005393759638536721,0.999365508556366,1,-0.24827801954610262,11155,0.0016181278915610164,3.49915048285693
7.431464799999958,CENTER,-0.0005190478928852827,0.9988287091255188,1,-0.24280259173494834,11160,0.001557143678655848,3.4991824995687058
7.523823299998185,CENTER,-0.0004700180987128988,0.999539852142334,1,-0.2372424572801709,11159,0.0014100542961386965,3.499259721494527
7.6327237999939825,CENTER,-0.00043478011211846025,0.9992037415504456,1,-0.23120348819971537,11181,0.0013043403363553808,3.4993152213234135
7.74098979998962,CENTER,-0.0003397888649487868,0.9996578693389893,1,-0.22365444704418913,11192,0.0010193665948463604,3.4994648325377056
7.818956699993578,CENTER,-0.00034994763263966887,0.9992637038230896,1,-0.21846890164516508,11186,0.0010498428979190066,3.4994488324785924
7.92752979999932,CENTER,-0.00026249355578329415,0.9997029900550842,1,-0.21121097445600756,11194,0.0007874806673498825,3.4995865726496413
8.019471199993859,CENTER,-0.0002409796812571585,0.9997546076774597,1,-0.20346479435054954,11197,0.0007229390437714755,3.49962045700202
8.128856499999529,CENTER,-0.00021062942105345427,0.9995070695877075,1,-0.19475545242592374,11214,0.0006318882631603628,3.4996682586618406
8.207124299995485,CENTER,-0.00022276593663264065,0.9995362758636475,1,-0.18680133612553096,11230,0.0006682978098979219,3.4996491436498034
8.299869899987243,CENTER,-0.00020510910253506153,0.9994400143623352,1,-0.17602783923303833,11222,0.0006153273076051845,3.4996769531635072
8.392801399997552,CENTER,-0.00018350200698478148,0.9999186992645264,1,-0.1653174386720132,11230,0.0005505060209543445,3.4997109843389986
8.486021699995035,CENTER,-0.0001675130864896346,0.9999141693115234,1,-0.15650986376503895,11224,0.0005025392594689038,3.4997361668887788
8.552820699987933,CENTER,-0.00014004399636178278,0.9997814297676086,1,-0.1478201659983489,11225,0.00042013198908534837,3.4997794307057304
8.658108799994807,CENTER,-0.00010394588607596234,0.9998970031738281,1,-0.1367883152494398,11235,0.00031183765822788705,3.49983628522943
8.751285099991946,CENTER,-5.237013792793732e-05,0.9999555349349976,1,-0.12547440602523285,11227,0.00015711041378381197,3.499917517032763
8.844833399998606,CENTER,-4.530938804236939e-05,0.9999895095825195,1,-0.11412418974661165,11238,0.00013592816412710818,3.499928637713833
8.953648199996678,CENTER,-3.7299483346941996e-05,0.9999946355819702,1,-0.10237329190717404,11250,0.00011189845004082598,3.499941253313729
9.032245999987936,CENTER,-1.6021267401811202e-05,0.9999943971633911,1,-0.0928197871275468,11250,4.806380220543361e-05,3.499974766503842
9.142908599998918,CENTER,-6.238221362764307e-06,0.9999951124191284,1,-0.08029973664077217,11250,1.871466408829292e-05,3.4999901748013538
9.220080899991444,CENTER,-2.34706590163114e-06,0.9999947547912598,1,-0.06986094761624484,11260,7.0411977048934205e-06,3.499996303371205
9.328521099989302,CENTER,-1.7230750700036878e-06,0.9999957084655762,1,-0.056504595588235285,11268,5.169225210011063e-06,3.4999972861567645
9.439178000000538,CENTER,-1.4982476386649068e-06,0.9999967813491821,1,-0.044102169689119175,11268,4.49474291599472e-06,3.499997640259969
9.532765199997812,CENTER,-1.2593868405019749e-06,0.9999967813491821,1,-0.03150673586572439,11268,3.7781605215059247e-06,3.4999980164657263
9.640674299997045,CENTER,-9.979264632420382e-07,0.9999980926513672,1,-0.01597647509127309,11306,2.9937793897261145e-06,3.4999984282658203
9.731961899989983,CENTER,-6.842780521765235e-07,0.9999980926513672,1,-0.006283487399905807,11276,2.052834156529571e-06,3.4999989222620678
9.838785999992979,CENTER,-4.396805877604493e-07,0.9999984502792358,1,0.005830168962675186,11288,1.319041763281348e-06,3.4999993075030744
9.93180890000076,CENTER,-2.491083620270729e-07,0.9999988079071045,1,0.01768368067820547,11318,7.473250860812187e-07,3.49999960765433
10.008765499995206,CENTER,-8.838144935907621e-08,0.9999992847442627,1,0.026041360294117633,11342,2.651443480772286e-07,3.4999998607992175
10.087498299995787,CENTER,1.109206380078831e-08,0.999998927116394,1,0.03646970121519577,11329,-3.327619140236493e-08,3.4999999825299994
10.197626499997568,CENTER,1.1802201527189027e-07,0.9999986886978149,1,0.047153359485606394,11341,-3.540660458156708e-07,3.4999998141153257
10.273613099998329,CENTER,2.3957543078267917e-07,0.9999984502792358,1,0.055752086774421894,11332,-7.187262923480374e-07,3.4999996226686965
10.383310399993206,CENTER,2.768331739844143e-07,0.9999988079071045,1,0.06607746281430771,11322,-8.30499521953243e-07,3.499999563987751
10.664358399997582,CENTER,4.306893487182606e-07,0.9999982118606567,1,0.08793377141169523,11367,-1.292068046154782e-06,3.499999321664276
10.992565900000045,CENTER,8.581010774832976e-07,0.9999949932098389,1,0.10954145951704541,11385,-2.574303232449893e-06,3.499998648490803
11.262871099999757,CENTER,1.3808425023853487e-06,0.9999938011169434,1,0.12038259553762165,11380,-4.142527507156046e-06,3.499997825173059
11.436146899999585,CENTER,1.7952031726053974e-06,0.9999945163726807,1,0.12458447109106019,11376,-5.385609517816192e-06,3.499997172555003
11.607137799990596,CENTER,2.1557990180554042e-06,0.9999954700469971,1,0.128251187648456,11389,-6.467397054166212e-06,3.4999966046165465
11.77901079998992,CENTER,3.068981959586381e-06,0.9999890327453613,1,0.13054839739781365,11395,-9.206945878759144e-06,3.4999951663534135
11.920802799999365,CENTER,4.808017638424644e-06,0.9999775886535645,1,0.13128324072973618,11357,-1.4424052915273931e-05,3.4999924273722196
12.030908999993699,CENTER,5.467676282933099e-06,0.9999871253967285,1,0.13052858884395824,11370,-1.6403028848799298e-05,3.4999913884098546
12.154727499990258,CENTER,5.9380010043241786e-06,0.9999897480010986,1,0.1274429179566563,11355,-1.7814003012972537e-05,3.4999906476484184
12.247740699996939,CENTER,6.082882100599818e-06,0.9999939203262329,1,0.12197628693994278,11340,-1.824864630179945e-05,3.499990419460692
12.341862399989623,CENTER,5.893126672162907e-06,0.999990701675415,1,0.11447456742243434,11347,-1.767938001648872e-05,3.4999907183254915
12.480901099988841,CENTER,4.039960003865417e-06,0.9999958276748657,1,0.10091922732696901,11374,-1.2119880011596251e-05,3.499993637062994
12.746077899995726,CENTER,2.915360641964071e-06,0.9999978542327881,1,0.07657330412494034,11345,-8.746081925892212e-06,3.499995408306989
12.854709499995806,CENTER,2.021085333581141e-06,0.9999978542327881,1,0.06279886932427603,11356,-6.063256000743423e-06,3.4999968167905995
12.977171299993643,CENTER,1.46697419722841e-06,0.9999980926513672,1,0.04791077278141742,11411,-4.40092259168523e-06,3.4999976895156393
13.086013699998148,CENTER,5.673808743722475e-07,0.9999980926513672,1,0.03125186056203866,11382,-1.7021426231167426e-06,3.499999106375123
13.225031399997533,CENTER,1.3574382933256858e-07,0.9999974966049194,1,0.008231788767513626,11408,-4.0723148799770573e-07,3.499999786203469
13.320801999987452,CENTER,-1.6962797531050455e-07,0.9999964237213135,1,-0.015907759285629486,11432,5.088839259315136e-07,3.499999732835939
13.411927199995262,CENTER,-4.886167727136126e-06,0.9999518394470215,1,-0.04522548874407584,11400,1.4658503181408379e-05,3.4999923042858296
13.518930799997179,CENTER,-2.5845255908052423e-05,0.9997885823249817,1,-0.07923961907015264,11416,7.753576772415727e-05,3.499959293721945
13.627797699999064,CENTER,-0.0004125987496763628,0.9961305856704712,1,-0.11323510955587057,11455,0.0012377962490290884,3.49935015696926
13.707478899988928,CENTER,-0.003870524775106787,0.9654197096824646,1,-0.14159891349215714,11445,0.01161157432532036,3.493903923479207
13.814041899997392,CENTER,-0.023437623213976622,0.8043271899223328,1,-0.17776836635700843,11450,0.07031286964192987,3.4630857434379867
13.89223499999207,LEFT,-0.08529672265576664,0.618637204170227,1,-0.2063163178567241,11452,0.2558901679672999,3.3656576618171674
13.986297299998114,LEFT,-0.16925736248958856,0.8398157358169556,1,-0.23253773253773258,11449,0.5077720874687657,3.2334196540788978
14.093790299986722,LEFT,-0.23479443714022635,0.6592384576797485,1,-0.242911403022523,11419,0.704383311420679,3.1301987615041433
14.18833019999147,LEFT,-0.3125418722629547,0.812054455280304,1,-0.23697673910510375,11485,0.9376256167888641,3.0077465511858463
14.298352699988754,LEFT,-0.34967822432518003,0.5670363903045654,1,-0.21499101844309987,11526,1.04903467297554,2.949256796687841
14.376472699994338,CENTER,-0.3363089144229889,0.5150559544563293,1,-0.18880011208804004,11533,1.0089267432689666,2.9703134597837924
14.470864199989592,CENTER,-0.2574245326220989,0.9490278363227844,1,-0.1527103175762533,11556,0.7722735978662967,3.094556361120194
14.54837239999324,CENTER,-0.19215410742908717,0.99346524477005,1,-0.12980297639962524,11535,0.5764623222872616,3.1973572807991877
14.657897400000365,CENTER,-0.11132912905886769,0.9961943626403809,1,-0.11773402712678693,11629,0.33398738717660303,3.324656621732283
14.751823699989473,CENTER,-0.0552738222759217,0.9935159683227539,1,-0.12166263023881996,11523,0.1658214668277651,3.412943729915423
14.860341899999185,CENTER,-0.019149452028796077,0.8762995600700378,1,-0.14152521327568068,11511,0.057448356086388236,3.469839613054646
14.968815799991717,CENTER,-0.02105814847163856,0.9299411177635193,1,-0.1762529052876235,11534,0.06317444541491568,3.466833416157169
15.062462399990181,CENTER,-0.031499762227758764,0.8890497088432312,1,-0.21834246970571258,11522,0.09449928668327628,3.45038787449128
15.170258999991347,LEFT,-0.10289559573866427,0.7177630066871643,1,-0.2751605442467784,11642,0.30868678721599285,3.3379394367116038
15.262624899987713,LEFT,-0.17355969697237014,0.7131243348121643,1,-0.31192910690083575,11659,0.5206790909171104,3.2266434772685173
15.356863499997417,LEFT,-0.22693497464060783,0.657453179359436,1,-0.34187883198335023,11616,0.6808049239218235,3.1425774149410426
15.435610499989707,LEFT,-0.2809145383536816,0.609854519367218,1,-0.3554977764017113,11598,0.8427436150610448,3.0575596020929514
15.527549999998882,LEFT,-0.32757132053375243,0.5775181651115417,1,-0.3560454288939052,11530,0.9827139616012572,2.9840751701593398
15.62091229998623,LEFT,-0.3462108910083771,0.9041587114334106,1,-0.3409743667837716,11513,1.0386326730251314,2.954717846661806
15.730362999995123,LEFT,-0.36285434365272523,0.8795588612556458,1,-0.31528884462151396,11521,1.0885630309581757,2.928504408746958
15.806992699988768,LEFT,-0.3896153748035431,0.9250634908676147,1,-0.2890741190939252,11521,1.1688461244106292,2.8863557846844197
15.902533099986613,LEFT,-0.3831331133842468,0.5450319051742554,1,-0.24992837497135,11569,1.1493993401527405,2.8965653464198113
15.996185199997853,CENTER,-0.37533957958221437,0.5004172325134277,1,-0.2155159424865113,11576,1.1260187387466432,2.9088401621580124
16.090323099997477,CENTER,-0.30470336973667145,0.8022034168243408,1,-0.17406418744255514,11633,0.9141101092100143,3.0200921926647424
16.185985499992967,CENTER,-0.23014140129089355,0.8660608530044556,1,-0.14411494780314327,11685,0.6904242038726807,3.1375272929668427
16.294281700000283,CENTER,-0.1396634489297867,0.9797158241271973,1,-0.1350709544518196,11726,0.4189903467893601,3.280030067935586
16.40157439999166,LEFT,-0.14750902950763703,0.6234877109527588,1,-0.15404507528051292,11715,0.4425270885229111,3.2676732785254714
16.496679699994274,LEFT,-0.17729972302913666,0.7974897623062134,1,-0.17189197981011206,11708,0.53189916908741,3.22075293622911
16.58875640000042,LEFT,-0.22932595014572144,0.7180588841438293,1,-0.19043226005039515,11691,0.6879778504371643,3.138811628520489
16.682878299994627,CENTER,-0.2536787033081055,0.6225333213806152,1,-0.1941227474256293,11711,0.7610361099243165,3.100456042289734
16.790889599986258,LEFT,-0.31319594085216523,0.6154563426971436,1,-0.18913696442891514,11725,0.9395878225564958,3.0067163931578396
16.883130099988193,CENTER,-0.29315751492977143,0.5768965482711792,1,-0.1725510731091473,11782,0.8794725447893144,3.03827691398561
17.007815099990694,CENTER,-0.2380566343665123,0.7535190582275391,1,-0.1477959413350155,11897,0.714169903099537,3.125060800872743
17.08565589999489,CENTER,-0.20588454455137253,0.6036620140075684,1,-0.1394879862700229,11971,0.6176536336541176,3.1757318423315883
17.19505849998677,CENTER,-0.2007242515683174,0.6741362810134888,1,-0.14235784439502797,12012,0.6021727547049522,3.1838593037799003
17.287615099994582,CENTER,-0.18888198286294938,0.5029663443565369,1,-0.15314892310329065,11993,0.5666459485888482,3.202510876990855
17.39473659999203,LEFT,-0.20318677574396132,0.5661513805389404,1,-0.16504275186033202,11941,0.6095603272318839,3.179980828203261
17.504009099997347,LEFT,-0.23758658170700073,0.5904790163040161,1,-0.17593771519568457,11881,0.7127597451210022,3.125801133811474
17.6132263999898,LEFT,-0.2625349223613739,0.6458213925361633,1,-0.17674208323745977,11828,0.7876047670841216,3.086507497280836
17.70847159999539,LEFT,-0.30172518491744993,0.7177664041519165,1,-0.16841018507841332,11777,0.9051755547523498,3.024782833755016
17.800529899992398,CENTER,-0.2947633326053619,0.572584867477417,1,-0.15022522848218423,11714,0.8842899978160857,3.035747751146555
17.90970799999195,CENTER,-0.262788787484169,0.753593921661377,1,-0.1273031173983552,11670,0.788366362452507,3.0861076597124337
18.00306709999859,CENTER,-0.22126140147447587,0.8247944116592407,1,-0.10852717391304345,11641,0.6637842044234277,3.1515132926777003
18.114059799991082,CENTER,-0.15690670458134265,0.9977226853370667,1,-0.10000922202291407,11634,0.47072011374402795,3.2528719402843853
18.20895169999858,CENTER,-0.08552296061534434,0.9960682392120361,1,-0.10646453172030568,11615,0.256568881846033,3.3653013370308327
18.301522800000384,CENTER,-0.044975396362133324,0.9780592918395996,1,-0.13120273930930582,11588,0.13492618908639997,3.4291637507296397
18.39638799999375,CENTER,-0.05513886746484786,0.6519593000411987,1,-0.15952726218097446,11574,0.1654166023945436,3.4131562837428646
18.487906399997883,LEFT,-0.09721964683849364,0.5960129499435425,1,-0.1987287705773244,11582,0.2916589405154809,3.3468790562293727
18.59717809999711,LEFT,-0.1904464045073837,0.9345420002937317,1,-0.23226710930259498,11574,0.5713392135221511,3.2000469129008704
18.67534989998967,LEFT,-0.2841443333774805,0.9409082531929016,1,-0.24575494260204078,11556,0.8524330001324416,3.0524726749304683
18.752287999988766,LEFT,-0.3673524796962738,0.8540209531784058,1,-0.24008685800604235,11522,1.1020574390888216,2.9214198444783688
18.864113299991004,LEFT,-0.40488332509994507,0.7233490943908691,1,-0.19861273364485976,11442,1.2146499752998352,2.8623087629675865
18.955935399993905,CENTER,-0.3606957450509071,0.8458624482154846,1,-0.1593751830268244,11393,1.0820872351527213,2.931904201544821
19.034142899996368,CENTER,-0.26725489506643496,0.9998645782470703,1,-0.11809328380124517,11351,0.8017646851993049,3.0790735402703646
19.12787299999036,CENTER,-0.1731657902480947,0.9999809265136719,1,-0.08343323429042127,11319,0.519497370744284,3.227263880359251
19.236465699999826,CENTER,-0.08776478255431357,0.9999873638153076,1,-0.07122896280358404,11297,0.2632943476629407,3.361770467476956
19.330497399991145,CENTER,-0.015431317482671148,0.9999836683273315,1,-0.0790562669656556,11283,0.046293952448013445,3.475695674964793
19.43798199998855,CENTER,-2.1729839954787166e-05,0.9999567270278931,1,-0.10382722021980617,11266,6.51895198643615e-05,3.499965775502071
19.532377600000473,CENTER,-4.358182677606237e-05,0.9996460676193237,1,-0.13962157655530638,11285,0.0001307454803281871,3.4999313586228276
19.61106139999174,CENTER,-0.0028071864101548273,0.9723451137542725,1,-0.16987557494987615,11285,0.008421559230464483,3.495578681404006
19.719705899988185,LEFT,-0.05904055389473797,0.5623445510864258,1,-0.20752563045015315,11291,0.1771216616842139,3.4070111276157875
19.79824199998984,LEFT,-0.13419589358491066,0.7515678405761719,1,-0.2333041764879199,11288,0.40258768075473195,3.2886414676037656
19.89025949999632,LEFT,-0.2160853653156664,0.8189359903335571,1,-0.24815667354154392,11286,0.6482560959469992,3.1596655496278254
19.998596399993403,LEFT,-0.28713512755930426,0.7108496427536011,1,-0.24321509673233455,11268,0.8614053826779128,3.047762174094096
20.077260599995498,LEFT,-0.33490970730781555,0.5053990483283997,1,-0.22450045782136108,11244,1.0047291219234467,2.9725172109901905
20.155877699988196,CENTER,-0.27931007714942097,0.9936510920524597,1,-0.19326894612196566,11226,0.8379302314482628,3.060086628489662
20.264540399992256,CENTER,-0.20419279091001954,0.9996033310890198,1,-0.1534474382935802,11194,0.6125783727300587,3.1783963543167193
20.35740339999029,CENTER,-0.1223008156835931,0.9999819993972778,1,-0.1261605390699334,11171,0.36690244705077935,3.3073762152983406
20.449523799994495,CENTER,-0.05121722602880254,0.9999845027923584,1,-0.11585424854114568,11164,0.15365167808640762,3.419332869004636
20.543869299988728,CENTER,-0.0006787857735616853,0.999983549118042,1,-0.12017233291636886,11153,0.0020363573206850557,3.4989309124066406
20.635631099998136,CENTER,-5.195278899918776e-05,0.9999182224273682,1,-0.13817655598570577,11159,0.0001558583669975633,3.499918174357326
20.7446365999931,CENTER,-4.528956887952518e-05,0.9996702671051025,1,-0.1615054956511378,11146,0.00013586870663857554,3.4999286689290146
20.868303499999456,CENTER,-0.00020843705151492032,0.9983510971069336,1,-0.1951151864426972,11155,0.000625311154544761,3.499671711643864
20.97639279998839,CENTER,-0.0010888775738749246,0.9911808967590332,1,-0.21894533575425645,11159,0.003266632721624774,3.498285017821147
21.08294219999516,CENTER,-0.012093514217121992,0.8899387717247009,1,-0.24329692339766495,11161,0.036280542651365974,3.480952715108033
21.176489599994966,CENTER,-0.04179422064335085,0.7029129266738892,1,-0.2662354824300178,11169,0.12538266193005254,3.4341741024867223
21.286299199986388,LEFT,-0.10087252820376306,0.591111421585083,1,-0.28473730805856445,11168,0.3026175846112892,3.341125768079073
21.379852699988987,CENTER,-0.1435376400128007,0.5717010498046875,1,-0.2922230621425167,11165,0.4306129200384021,3.2739282169798387
21.475882200000342,CENTER,-0.16851816698908806,0.741376519203186,1,-0.2870879530281354,11170,0.5055545009672642,3.2345838869921866
21.56951049999043,CENTER,-0.2018568456172943,0.5565520524978638,1,-0.2752601681774809,11157,0.6055705368518829,3.1820754681527617
21.663513599996804,CENTER,-0.1805178329348564,0.9163026809692383,1,-0.2517476064781675,11159,0.5415534988045692,3.215684413127601
21.77457829999912,CENTER,-0.12286860086023807,0.9853790998458862,1,-0.2239813268106431,11165,0.3686058025807142,3.3064819536451253
21.852473099992494,CENTER,-0.08018709768075497,0.9985149502754211,1,-0.20630593675417663,11170,0.2405612930422649,3.3737053211528107
21.928856200000155,CENTER,-0.0543966397526674,0.9992799162864685,1,-0.19674642218246874,11177,0.1631899192580022,3.414325292389549
22.03690249999636,CENTER,-0.010147659503854812,0.9990405440330505,1,-0.19201978980322,11186,0.030442978511564436,3.4840174362814285
